@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
3104,'2023/12/10 18:17:36:202',4,0.054464,1.836519,1.190555,-0.134216,0.669058,3,-0.672357,-2.83071,1.091811,1.078642,0.025658,-0.318138,-2.951653,1.221393,-0.123972,1.568454,-0.628329,-1.025533,-3,-0.070044,-0.671334,-0.595105,-1.756399,-0.575431,-0.507086,0.489527,0.496126,1.696008,0.418173,-0.975257,-0.1624,-0.285458,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3105,'2023/12/10 18:17:36:302',4,0.035735,1.834859,1.190699,-0.161101,0.780631,3,-0.681044,-3,1.065982,0.864722,0.004179,-0.479842,-2.961561,1.243551,-0.085093,1.631586,-0.43655,-1.065138,-3,-0.042383,-0.706145,-0.692473,-1.755001,-0.57232,-0.429164,0.141721,0.517869,1.857918,0.41341,-0.649674,-0.18011,-0.226266,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3106,'2023/12/10 18:17:36:402',4,0.03458,1.735139,1.183631,-0.119658,0.802863,3,-0.681517,-3,1.097184,0.874072,-0.007546,-0.457568,-2.990442,1.276966,-0.080918,1.649331,-0.458256,-1.038586,-3,-0.053402,-0.724665,-0.578289,-1.750085,-0.561741,-0.404579,0.078024,0.568791,1.999609,0.369297,-0.673216,-0.171202,-0.223958,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3107,'2023/12/10 18:17:36:501',4,0.027917,1.822802,1.196275,-0.095717,0.772293,3,-0.690047,-3,1.136013,0.816113,0.048656,-0.428846,-2.974889,1.302871,-0.11471,1.665878,-0.470342,-1.011504,-3,-0.031761,-0.732551,-0.519729,-1.766049,-0.553172,-0.357203,0.048388,0.596441,2.048007,0.326286,-0.7358,-0.164489,-0.191572,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3108,'2023/12/10 18:17:37:903',4,0.027917,1.822802,1.196275,-0.095717,0.772293,3,-0.690047,-3,1.136013,0.816113,0.048656,-0.428846,-2.974889,1.302871,-0.11471,1.665878,-0.470342,-1.011504,-3,-0.031761,-0.732551,-0.519729,-1.766049,-0.553172,-0.357203,0.048388,0.596441,2.048007,0.326286,-0.7358,-0.164489,-0.191572,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3109,'2023/12/10 18:17:38:003',4,0.027917,1.822802,1.196275,-0.095717,0.772293,3,-0.690047,-3,1.136013,0.816113,0.048656,-0.428846,-2.974889,1.302871,-0.11471,1.665878,-0.470342,-1.011504,-3,-0.031761,-0.732551,-0.519729,-1.766049,-0.553172,-0.357203,0.048388,0.596441,2.048007,0.326286,-0.7358,-0.164489,-0.191572,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3110,'2023/12/10 18:17:38:104',4,0.027917,1.822802,1.196275,-0.095717,0.772293,3,-0.690047,-3,1.136013,0.816113,0.048656,-0.428846,-2.974889,1.302871,-0.11471,1.665878,-0.470342,-1.011504,-3,-0.031761,-0.732551,-0.519729,-1.766049,-0.553172,-0.357203,0.048388,0.596441,2.048007,0.326286,-0.7358,-0.164489,-0.191572,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3111,'2023/12/10 18:17:38:203',4,0.027917,1.822802,1.196275,-0.095717,0.772293,3,-0.690047,-3,1.136013,0.816113,0.048656,-0.428846,-2.974889,1.302871,-0.11471,1.665878,-0.470342,-1.011504,-3,-0.031761,-0.732551,-0.519729,-1.766049,-0.553172,-0.357203,0.048388,0.596441,2.048007,0.326286,-0.7358,-0.164489,-0.191572,0.44,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3112,'2023/12/10 18:17:41:806',4,-0.592339,1.450823,0.906328,1.620402,0.542107,1.580318,0.481556,-0.730323,-0.153541,1.664961,0.72644,-1.077161,-2.823102,1.542843,0.418091,0.309924,-0.395976,-0.011076,-3,-0.24399,-0.689003,-0.004631,-1.572503,-0.536077,0.164688,0.732004,1.185839,1.502508,-1.386439,-1.21498,0.776831,-0.038192,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3113,'2023/12/10 18:17:41:904',4,-0.620441,1.357068,0.883739,1.729919,0.457543,1.223862,0.464653,-0.119802,-0.136022,1.895376,0.717076,-1.112178,-2.818322,1.525438,0.403269,0.333785,-0.03511,0.028077,-3,-0.351846,-0.704255,0.063417,-1.630316,-0.529001,0.320539,0.64291,1.067165,1.457192,-1.444143,-1.192807,0.848652,0.007172,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3114,'2023/12/10 18:17:42:014',4,-0.775157,0.732205,0.038956,2.518283,0.444111,-0.513525,0.403697,0.689127,-0.693321,0.970613,0.872003,-1.159169,-2.660042,1.282461,0.342394,0.348485,0.223048,0.02478,-3,-0.1931,-0.782725,0.051568,-1.716205,-0.5789,0.986965,0.511905,1.146709,1.390126,-1.561741,-1.367683,1.193501,0.23681,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3115,'2023/12/10 18:17:42:114',4,-0.801783,0.667836,-0.012946,2.527922,0.444516,-0.551485,0.434045,0.458985,-0.693871,1.048547,0.852354,-1.153324,-2.667212,1.257849,0.397181,0.316858,0.247807,0.035524,-3,-0.333678,-0.777403,0.159741,-1.71134,-0.578834,0.987754,0.57511,0.912426,1.373935,-1.495266,-1.389453,1.274841,0.244047,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3116,'2023/12/10 18:17:42:214',4,-0.884598,0.701445,-0.029951,2.574188,0.435543,-0.598989,0.444458,0.582843,-0.721366,1.127053,0.823722,-1.153686,-2.678186,1.257947,0.38075,0.224941,0.30417,0.061662,-3,-0.333438,-0.768681,0.070272,-1.671779,-0.568585,0.977562,0.602092,0.828711,1.479497,-1.433826,-1.314168,1.203197,0.243294,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3117,'2023/12/10 18:17:42:314',4,-0.967944,0.847393,-0.038108,2.551298,0.457796,-0.495733,0.497655,0.618663,-0.797485,1.14387,0.787862,-1.096555,-2.677155,1.234626,0.364313,0.165384,0.380711,0.118207,-3,-0.42806,-0.769012,0.215683,-1.556238,-0.560987,0.955935,0.715017,0.574601,1.428513,-1.437869,-1.386069,1.431662,0.217826,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3118,'2023/12/10 18:17:42:415',4,-1.048542,0.82655,-0.120252,2.561408,0.488309,-0.658699,0.503398,0.712967,-1.000314,1.161437,0.864069,-1.224171,-2.648241,1.304961,0.420984,0.08327,0.286709,0.197557,-3,-0.466039,-0.764323,0.068525,-1.472987,-0.544997,0.993903,0.596447,0.429531,1.52823,-1.317874,-1.355977,1.354942,0.229331,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3119,'2023/12/10 18:17:42:513',4,-1.05557,0.78407,-0.194023,2.578412,0.485747,-0.797086,0.577773,0.657541,-0.868908,1.243429,0.918881,-1.150265,-2.662802,1.578752,0.461121,0.070603,0.317599,0.249681,-3,-0.458828,-0.755281,0.067999,-1.4864,-0.671789,0.99519,0.4479,0.493811,1.493349,-1.042605,-1.381579,1.351603,0.234255,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3120,'2023/12/10 18:17:42:615',4,-1.141433,0.920657,-0.33242,2.456626,0.544922,-0.844395,0.614561,0.415768,-1.020447,1.220947,0.930258,-1.459028,-2.660291,1.314101,0.486798,0.016842,0.419211,0.309383,-3,-0.485648,-0.755688,0.076438,-1.419736,-0.679232,0.991383,0.184855,0.279509,1.64693,-1.063645,-1.444507,1.232479,0.228906,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3121,'2023/12/10 18:17:42:715',4,-1.204338,0.872835,-0.257782,2.494164,0.540947,-0.846499,0.630488,0.465659,-1.020349,1.259891,0.967631,-1.416346,-2.668127,1.260939,0.415713,-0.037014,0.32647,0.325871,-3,-0.470634,-0.749158,0.040684,-1.379017,-0.716683,0.993067,0.307202,0.161517,1.668394,-1.206658,-1.417233,1.21947,0.221621,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3122,'2023/12/10 18:17:42:816',4,-1.244427,0.947299,-0.243046,2.470976,0.511263,-0.99277,0.641525,0.60921,-0.954716,1.320529,0.915104,-1.427469,-2.663844,1.105448,0.355754,-0.074072,0.286359,0.31351,-3,-0.501729,-0.743608,0.043591,-1.286797,-0.688931,0.988406,0.312854,-0.021423,1.711716,-1.162116,-1.429013,1.276998,0.194348,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3123,'2023/12/10 18:17:42:915',4,-1.316561,0.955286,-0.298634,2.425045,0.491959,-0.985094,0.675232,0.606851,-0.944176,1.368556,0.930022,-1.359517,-2.655542,1.057903,0.229647,-0.125249,0.33079,0.359417,-3,-0.586474,-0.746209,0.039774,-1.20125,-0.673829,0.980158,0.218444,-0.264959,1.698848,-1.113196,-1.303572,1.33497,0.17684,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3124,'2023/12/10 18:17:45:816',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3125,'2023/12/10 18:17:45:915',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3126,'2023/12/10 18:17:46:016',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3127,'2023/12/10 18:17:46:116',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3128,'2023/12/10 18:17:46:218',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3129,'2023/12/10 18:17:46:317',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3130,'2023/12/10 18:17:46:417',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3131,'2023/12/10 18:17:46:517',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3132,'2023/12/10 18:17:46:617',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3133,'2023/12/10 18:17:47:520',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3134,'2023/12/10 18:17:47:621',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3135,'2023/12/10 18:17:47:720',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3136,'2023/12/10 18:17:47:821',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3137,'2023/12/10 18:17:47:921',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3138,'2023/12/10 18:17:48:022',4,-1.149567,0.39975,-0.121655,2.853444,0.846129,-2.00477,0.834624,0.609317,-0.289776,1.86024,0.548993,-1.077514,-2.623575,0.683335,-0.560255,-0.287192,-0.133013,0.887331,-2.543222,-0.73086,-0.447595,-0.036183,-1.132958,-0.844005,0.472357,-0.04729,-1.334576,0.995068,-1.399899,-0.710136,1.162185,-0.167086,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3139,'2023/12/10 18:17:50:903',4,-1.076081,1.072064,-0.29379,1.337388,-0.187823,1.703961,0.520894,-0.411331,0.244628,-0.538283,-0.405705,-1.163874,-1.960754,-0.801678,0.395701,-0.709321,-1.87001,1.790129,-1.924913,-1.363708,-0.126132,0.60988,-0.190099,0.625876,-0.486005,1.469537,-1.127444,-0.626587,0.543553,-0.3376,2.413752,-0.496403,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3140,'2023/12/10 18:17:51:001',4,-1.032548,1.118534,-0.300319,1.267918,-0.166315,1.676301,0.526743,-0.429667,0.229975,-0.540716,-0.393961,-1.172793,-1.946573,-0.806292,0.399046,-0.689677,-1.869468,1.743731,-1.868852,-1.33947,-0.136765,0.520751,-0.176378,0.647938,-0.482139,1.446264,-1.127931,-0.696328,0.638159,-0.275303,2.447315,-0.497329,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3141,'2023/12/10 18:17:51:101',4,-0.987837,1.190068,-0.319556,1.222873,-0.153392,1.690172,0.504378,-0.372406,0.189806,-0.529118,-0.37575,-1.218259,-1.93014,-0.941396,0.365426,-0.668356,-1.887962,1.728924,-1.820923,-1.382976,-0.144611,0.509421,-0.169373,0.688424,-0.4783,1.479951,-0.971478,-0.708415,0.767379,-0.26195,2.459544,-0.497016,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3142,'2023/12/10 18:17:51:201',4,-0.97514,1.262521,-0.334365,1.183362,-0.119772,1.673845,0.488063,-0.377357,0.225948,-0.509581,-0.389407,-1.238485,-1.919701,-0.990828,0.359235,-0.665291,-1.89248,1.699026,-1.76844,-1.421399,-0.151185,0.477499,-0.160114,0.723281,-0.469763,1.470907,-0.936042,-0.634859,0.87187,-0.216388,2.471052,-0.496631,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3143,'2023/12/10 18:17:51:301',4,-0.84558,1.27207,-0.35751,1.088638,-0.037306,1.681801,0.477373,-0.398153,0.183957,-0.49205,-0.366991,-1.304699,-1.902039,-1.005868,0.333393,-0.57476,-1.910229,1.659456,-1.659071,-1.529055,-0.165815,0.288387,-0.139966,0.7564,-0.47276,1.472986,-0.957161,-0.68465,0.923475,-0.230203,2.608557,-0.512264,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3144,'2023/12/10 18:17:51:401',4,-0.861493,1.269783,-0.392421,1.026092,0.105679,1.734135,0.345055,-0.334518,0.296131,-0.501221,-0.324772,-1.330639,-1.893412,-1.117361,0.425805,-0.569297,-1.927809,1.628539,-1.634077,-1.049111,-0.165386,0.314357,-0.14286,0.833007,-0.458311,1.453927,-1.091627,-0.566858,1.101377,-0.343423,2.319904,-0.48129,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3145,'2023/12/10 18:17:51:502',4,-0.770688,1.315794,-0.412906,1.060053,0.086736,1.747255,0.328649,-0.35314,0.253961,-0.506348,-0.325805,-0.958821,-1.878589,-0.91073,0.357302,-0.506608,-1.937953,1.656514,-1.616092,-1.157482,-0.165657,0.248975,-0.11672,0.862188,-0.45446,1.646157,-1.026813,-0.804818,1.172705,-0.348572,2.528658,-0.504091,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3146,'2023/12/10 18:17:51:602',4,-0.786639,1.345957,-0.427512,1.021833,0.065963,1.76243,0.341254,-0.303594,0.297983,-0.552057,-0.292969,-0.845646,-1.886058,-0.863074,0.394341,-0.475221,-1.954092,1.616038,-1.631527,-1.040025,-0.171353,0.270196,-0.087835,0.88956,-0.449891,1.699484,-0.998205,-0.820948,1.250791,-0.307708,2.529098,-0.51312,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3147,'2023/12/10 18:17:51:701',4,-0.59461,1.413162,-0.429104,0.955433,0.007571,1.89908,0.343248,-0.306834,0.238463,-0.466818,-0.308658,-0.613548,-1.872213,-0.892549,0.321009,-0.25364,-1.968016,1.61019,-1.562805,-1.109207,-0.194999,1.085521,-0.097661,0.895985,-0.433695,1.904326,-1.025886,-1.173736,1.292072,-0.376471,2.776309,-0.56398,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3148,'2023/12/10 18:17:51:802',4,-0.58798,1.359286,-0.442102,0.904505,0.027183,1.913416,0.362976,-0.307114,0.184133,-0.407613,-0.33214,-0.682766,-1.858589,-1.017905,0.256028,-0.20607,-1.981089,1.63704,-1.50395,-0.803546,-0.200113,1.1114,-0.069804,0.941428,-0.424404,1.779877,-1.027387,-1.099673,1.323709,-0.43672,2.681949,-0.567098,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3149,'2023/12/10 18:17:51:903',4,-0.580058,1.468077,-0.465282,0.708813,0.087331,1.926518,0.359367,-0.27961,0.210215,-0.394902,-0.343295,-0.843099,-1.819817,-1.053025,0.243988,-0.119091,-1.992857,1.520559,-1.348897,-0.84061,-0.22198,0.915958,-0.056195,0.986097,-0.41939,1.722759,-0.724124,-0.885242,1.475062,-0.335436,2.654649,-0.566192,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3150,'2023/12/10 18:17:52:002',4,-0.602816,1.515158,-0.485751,0.677044,0.140712,1.997198,0.295214,-0.235651,0.339382,-0.437994,-0.304745,-0.903091,-1.828035,-1.0104,0.318281,-0.119175,-2.000226,1.422829,-1.336849,-0.646355,-0.223364,1.007877,-0.057325,1.016578,-0.416147,1.797296,-0.753783,-0.878992,1.585251,-0.339958,2.542724,-0.560615,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3151,'2023/12/10 18:17:52:101',4,-0.58823,1.560867,-0.493825,0.465784,0.163815,1.978281,0.238198,-0.273214,0.309175,-0.40694,-0.255733,-1.027938,-1.800588,-1.05364,0.301122,-0.021171,-2.001927,1.334222,-1.134829,-0.553652,-0.246177,0.843253,-0.063766,1.048283,-0.407988,1.731342,-0.653423,-0.77968,1.684279,-0.295984,2.492161,-0.562553,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3152,'2023/12/10 18:17:52:203',4,-0.555203,1.591139,-0.515503,0.392314,0.260444,2.114038,0.126063,-0.258536,0.303147,-0.39347,-0.219025,-1.167152,-1.772078,-1.306303,0.29657,0.048936,-2.027036,1.313524,-1.076653,-0.180984,-0.266597,0.753187,-0.062897,1.099188,-0.393672,1.706554,-0.475561,-0.65437,1.804709,-0.382791,2.314944,-0.568539,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3153,'2023/12/10 18:17:52:302',4,-0.493072,1.609929,-0.522385,0.371274,0.288108,2.105548,0.134492,-0.261258,0.281394,-0.369767,-0.195306,-0.89304,-1.738958,-1.292575,0.258962,0.133643,-2.038358,1.382766,-1.035792,-0.189312,-0.272822,0.618928,-0.037144,1.112102,-0.387657,1.793783,-0.256142,-0.761135,1.816178,-0.384857,2.424255,-0.591499,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3154,'2023/12/10 18:17:52:401',4,-0.263266,1.640019,-0.58286,-0.554937,0.45274,2.396548,-0.131931,-0.273299,0.108896,-0.364631,-0.263938,-1.421417,-1.693573,-1.59639,0.258811,0.981919,-2.091767,1.117767,-0.593217,0.251129,-0.321146,0.834735,0.070798,1.167294,-0.34385,1.872026,0.515325,-0.373828,2.043282,-0.319163,2.374703,-0.651922,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3155,'2023/12/10 18:17:52:502',4,-0.309869,1.60439,-0.608129,-0.612833,0.522095,2.523563,-0.207696,-0.213395,0.014048,-0.313945,-0.279839,-1.181896,-1.6834,-1.689852,0.296391,1.011056,-2.11311,1.081529,-0.443007,0.452238,-0.329949,0.799999,0.138743,1.206795,-0.326594,1.870488,0.701278,-0.155086,2.19591,-0.307468,2.20839,-0.665319,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3156,'2023/12/10 18:17:52:607',4,-0.367326,1.597005,-0.622453,-0.637235,0.593248,2.539531,-0.240016,-0.204446,-0.023229,-0.272955,-0.18954,-1.044424,-1.675683,-1.63027,0.328416,0.98486,-2.121182,1.116773,-0.352147,0.522045,-0.336494,0.82893,0.170827,1.219936,-0.325586,1.941133,0.738579,-0.110101,2.249154,-0.369728,2.160088,-0.672932,0.78,0.77,0.28,0,0.45,0.350528,0.42,0.434796
3157,'2023/12/10 18:17:58:512',4,-0.945923,1.23659,-0.933645,0.157401,-1.294511,1.764627,0.908669,0.4062,-0.477153,-0.096302,0.399709,-0.448554,0.283674,0.918194,0.030288,-1.590208,-1.734782,0.222865,-0.600122,-1.460395,1.186719,1.237773,1.287854,1.117777,-0.788434,-0.158324,-1.196127,0.644254,3,-0.809696,0.659423,0.258133,0.78,0.26,0.28,0,0.45,0.350528,0.42,0.434796
3158,'2023/12/10 18:17:58:602',4,-0.945923,1.23659,-0.933645,0.157401,-1.294511,1.764627,0.908669,0.4062,-0.477153,-0.096302,0.399709,-0.448554,0.283674,0.918194,0.030288,-1.590208,-1.734782,0.222865,-0.600122,-1.460395,1.186719,1.237773,1.287854,1.117777,-0.788434,-0.158324,-1.196127,0.644254,3,-0.809696,0.659423,0.258133,0.78,0.26,0.28,0,0.45,0.350528,0.42,0.434796
3159,'2023/12/10 18:17:58:701',4,-0.945923,1.23659,-0.933645,0.157401,-1.294511,1.764627,0.908669,0.4062,-0.477153,-0.096302,0.399709,-0.448554,0.283674,0.918194,0.030288,-1.590208,-1.734782,0.222865,-0.600122,-1.460395,1.186719,1.237773,1.287854,1.117777,-0.788434,-0.158324,-1.196127,0.644254,3,-0.809696,0.659423,0.258133,0.78,0.26,0.28,0,0.45,0.350528,0.42,0.434796
3160,'2023/12/10 18:17:58:803',4,-0.945923,1.23659,-0.933645,0.157401,-1.294511,1.764627,0.908669,0.4062,-0.477153,-0.096302,0.399709,-0.448554,0.283674,0.918194,0.030288,-1.590208,-1.734782,0.222865,-0.600122,-1.460395,1.186719,1.237773,1.287854,1.117777,-0.788434,-0.158324,-1.196127,0.644254,3,-0.809696,0.659423,0.258133,0.78,0.26,0.28,0,0.45,0.350528,0.42,0.434796
3161,'2023/12/10 18:17:58:905',4,-0.945923,1.23659,-0.933645,0.157401,-1.294511,1.764627,0.908669,0.4062,-0.477153,-0.096302,0.399709,-0.448554,0.283674,0.918194,0.030288,-1.590208,-1.734782,0.222865,-0.600122,-1.460395,1.186719,1.237773,1.287854,1.117777,-0.788434,-0.158324,-1.196127,0.644254,3,-0.809696,0.659423,0.258133,0.78,0.26,0.28,0,0.45,0.350528,0.42,0.434796
